
============GCS to UAV: Control Commands===========
 Publish MSG : @@@U_000***82***1627597418.78***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3630254,lon=149.1652354,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3630254,lon=149.1652354,alt=603.99#last_heartbeat|5.79450279474e-05#battery|Battery:voltage=12.242,current=26.0,level=92#velocity|[2.65, 0.0, 0.0]#attitude|Attitude:pitch=-0.205503582954,yaw=-0.00100056198426,roll=0.000237986474531#airspeed|2.67999982834#groundspeed|2.67999982834heading|359#***      40613***     40632*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***26.2491380999***0.155847300239***      40613***     40633*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***733***1627597419.130715***COMMAND:HEARTBEAT_MESSAGE***      40738***     40741*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***734***1627597419.130845***COMMAND:HEARTBEAT_MESSAGE***      40738***     40742*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***735***1627597419.130984***COMMAND:HEARTBEAT_MESSAGE***      40738***     40743*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***732***1627597419.130583***COMMAND:HEARTBEAT_MESSAGE***      40738***     40744*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***731***1627597419.130358***COMMAND:HEARTBEAT_MESSAGE***      40738***     40745*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***78***1627597419.1***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.01#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=584.0#last_heartbeat|0.150359282969#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.02, 0.04, 0.0]#attitude|Attitude:pitch=0.00166869396344,yaw=-0.331521749496,roll=0.00155675690621#airspeed|0.0#groundspeed|0.0heading|341#***      40729***     40748*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***85***1627597419.23***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3630086,lon=149.1652351,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3630086,lon=149.1652351,alt=603.99#last_heartbeat|0.558989012963#battery|Battery:voltage=12.242,current=26.25,level=92#velocity|[2.82, 0.01, 0.01]#attitude|Attitude:pitch=-0.21323877573,yaw=0.00197063200176,roll=-0.002233881969#airspeed|2.75999999046#groundspeed|2.75999999046heading|0#***      40763***     40775*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***28.2306252001***-0.10018755038***      40763***     40776*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***740***1627597419.366054***COMMAND:GO_FORWARD***      40812***     40815*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***737***1627597419.365211***COMMAND:GO_FORWARD***      40812***     40816*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***736***1627597419.364751***COMMAND:GO_FORWARD***      40812***     40817*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***738***1627597419.365664***COMMAND:GO_FORWARD***      40812***     40818*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***739***1627597419.365849***COMMAND:GO_FORWARD***      40812***     40819*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***85***1627597419.42***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3630089,lon=149.1652344,alt=29.96#location.global_frame|LocationGlobal:lat=-35.3630089,lon=149.1652344,alt=613.98#last_heartbeat|0.651138084009#battery|Battery:voltage=12.242,current=26.33,level=92#velocity|[2.88, 0.04, 0.03]#attitude|Attitude:pitch=-0.182356521487,yaw=0.00771086523309,roll=-0.00437564495951#airspeed|2.87999987602#groundspeed|2.87999987602heading|0#***      40826***     40838*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***28.2528891003***-0.211507050099***      40826***     40839*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***82***1627597419.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3630083,lon=149.1652351,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3630083,lon=149.1652351,alt=603.99#last_heartbeat|0.707842832897#battery|Battery:voltage=12.242,current=26.33,level=92#velocity|[2.82, 0.0, 0.01]#attitude|Attitude:pitch=-0.184451386333,yaw=0.00522235129029,roll=-0.00293876067735#airspeed|2.83999991417#groundspeed|2.83999991417heading|0#***      40842***     40854*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***DISTANCE***28.1860974003***0.0111319493391***      40842***     40855*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***741***1627597419.631195***COMMAND:HEARTBEAT_MESSAGE***      40900***     40903*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***743***1627597419.631593***COMMAND:HEARTBEAT_MESSAGE***      40900***     40904*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***744***1627597419.63172***COMMAND:HEARTBEAT_MESSAGE***      40900***     40905*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***742***1627597419.631458***COMMAND:HEARTBEAT_MESSAGE***      40900***     40906*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***745***1627597419.631846***COMMAND:HEARTBEAT_MESSAGE***      40900***     40907*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***83***1627597419.71***SENSOR|***      40922***     40934*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***83***1627597419.82***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3630008,lon=149.1652354,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3630008,lon=149.1652354,alt=603.99#last_heartbeat|0.0501509729074#battery|Battery:voltage=12.242,current=26.0,level=92#velocity|[2.77, 0.0, 0.02]#attitude|Attitude:pitch=-0.163654446602,yaw=0.00500555010512,roll=-0.00183675973676#airspeed|2.87999987602#groundspeed|2.87999987602heading|0#***      40964***     40976*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***28.9875977994***0.155847300239***      40964***     40977*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***747***1627597420.132836***COMMAND:HEARTBEAT_MESSAGE***      41080***     41083*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***749***1627597420.133169***COMMAND:HEARTBEAT_MESSAGE***      41080***     41084*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***750***1627597420.133361***COMMAND:HEARTBEAT_MESSAGE***      41080***     41086*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***79***1627597420.1***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.01#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=584.0#last_heartbeat|0.150984714972#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.02, 0.04, 0.0]#attitude|Attitude:pitch=0.00165831134655,yaw=-0.330905675888,roll=0.00150807667524#airspeed|0.0#groundspeed|0.0heading|341#***      41070***     41087*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***746***1627597420.132587***COMMAND:HEARTBEAT_MESSAGE***      41080***     41087*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***748***1627597420.133023***COMMAND:HEARTBEAT_MESSAGE***      41080***     41088*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***86***1627597420.23***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629837,lon=149.165235,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3629837,lon=149.165235,alt=603.99#last_heartbeat|0.553890967974#battery|Battery:voltage=12.242,current=26.08,level=92#velocity|[2.84, 0.0, 0.01]#attitude|Attitude:pitch=-0.200395345688,yaw=0.00394714251161,roll=-0.00212619174272#airspeed|2.86999988556#groundspeed|2.86999988556heading|0#***      41110***     41129*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***31.00248075***-0.111319499719***      41110***     41130*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***86***1627597420.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629842,lon=149.1652344,alt=29.97#location.global_frame|LocationGlobal:lat=-35.3629842,lon=149.1652344,alt=613.99#last_heartbeat|0.700504706008#battery|Battery:voltage=12.242,current=26.08,level=91#velocity|[2.88, 0.04, 0.02]#attitude|Attitude:pitch=-0.215271711349,yaw=0.00037931164843,roll=-0.00360040832311#airspeed|2.84999990463#groundspeed|2.84999990463heading|0#***      41194***     41208*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***31.00248075***-0.211507050099***      41194***     41209*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***84***1627597420.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629837,lon=149.165235,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3629837,lon=149.165235,alt=603.99#last_heartbeat|0.701469852007#battery|Battery:voltage=12.242,current=26.0,level=92#velocity|[2.84, 0.0, 0.01]#attitude|Attitude:pitch=-0.213780850172,yaw=-0.00183090392966,roll=-0.00239663315006#airspeed|2.83999991417#groundspeed|2.83999991417heading|359#***      41197***     41211*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***DISTANCE***30.9245570999***0.0***      41197***     41212*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***751***1627597420.63388***COMMAND:HEARTBEAT_MESSAGE***      41250***     41253*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***753***1627597420.634313***COMMAND:HEARTBEAT_MESSAGE***      41250***     41254*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***754***1627597420.634456***COMMAND:HEARTBEAT_MESSAGE***      41250***     41255*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***752***1627597420.634159***COMMAND:HEARTBEAT_MESSAGE***      41250***     41256*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***755***1627597420.634601***COMMAND:HEARTBEAT_MESSAGE***      41250***     41257*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***84***1627597420.82***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629698,lon=149.1652351,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3629698,lon=149.1652351,alt=603.99#last_heartbeat|0.0591015811078#battery|Battery:voltage=12.242,current=26.17,level=91#velocity|[2.89, -0.02, 0.01]#attitude|Attitude:pitch=-0.188433274627,yaw=-0.00307682482526,roll=0.000557009130716#airspeed|2.91999983788#groundspeed|2.91999983788heading|359#***      41314***     41330*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***DISTANCE***32.4385022994***0.122451449058***      41314***     41331*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***758***1627597420.875019***COMMAND:GO_FORWARD***      41331***     41334*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***759***1627597420.875355***COMMAND:GO_FORWARD***      41331***     41335*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***757***1627597420.874786***COMMAND:GO_FORWARD***      41331***     41336*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***756***1627597420.874513***COMMAND:GO_FORWARD***      41331***     41337*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***760***1627597420.875593***COMMAND:GO_FORWARD***      41331***     41338*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***764***1627597421.136133***COMMAND:HEARTBEAT_MESSAGE***      41414***     41417*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***765***1627597421.136413***COMMAND:HEARTBEAT_MESSAGE***      41414***     41418*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***761***1627597421.135341***COMMAND:HEARTBEAT_MESSAGE***      41414***     41419*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***763***1627597421.135886***COMMAND:HEARTBEAT_MESSAGE***      41414***     41420*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***762***1627597421.135641***COMMAND:HEARTBEAT_MESSAGE***      41414***     41421*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***80***1627597421.15***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.01#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=584.0#last_heartbeat|0.203007673961#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.02, 0.04, 0.0]#attitude|Attitude:pitch=0.00163432012778,yaw=-0.33042499423,roll=0.00146913446952#airspeed|0.0#groundspeed|0.0heading|341#***      41417***     41436*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***87***1627597421.28***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629519,lon=149.1652347,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3629519,lon=149.1652347,alt=603.99#last_heartbeat|0.599363220972#battery|Battery:voltage=12.242,current=25.75,level=91#velocity|[2.85, 0.0, 0.01]#attitude|Attitude:pitch=-0.17218016088,yaw=-0.00299513549544,roll=0.00239337002859#airspeed|2.9399998188#groundspeed|2.9399998188heading|359#***      41454***     41467*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***DISTANCE***34.5424408503***-0.144715347736***      41454***     41468*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***87***1627597421.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629588,lon=149.1652342,alt=29.97#location.global_frame|LocationGlobal:lat=-35.3629588,lon=149.1652342,alt=613.99#last_heartbeat|0.709936716943#battery|Battery:voltage=12.242,current=25.75,level=91#velocity|[2.88, 0.04, 0.02]#attitude|Attitude:pitch=-0.182591110468,yaw=-0.00127346278168,roll=0.000289545743726#airspeed|2.96000003815#groundspeed|2.96000003815heading|359#***      41522***     41535*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***85***1627597421.47***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3629583,lon=149.1652347,alt=19.98#location.global_frame|LocationGlobal:lat=-35.3629583,lon=149.1652347,alt=603.99#last_heartbeat|0.704376723035#battery|Battery:voltage=12.242,current=25.75,level=91#velocity|[2.84, 0.0, 0.01]#attitude|Attitude:pitch=-0.180993974209,yaw=-0.00331797730178,roll=0.0029087588191#airspeed|2.95000004768#groundspeed|2.95000004768heading|359#***      41522***     41535*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***DISTANCE***33.8299960499***-0.233770951941***      41522***     41536*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***DISTANCE***33.7520723997***-0.0333958480173***      41522***     41536*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***766***1627597421.637217***COMMAND:HEARTBEAT_MESSAGE***      41574***     41577*** 

>>>>>> Average Network Delay for command packets: 6.625000 MilliSec.
